,date,time,tweet,processed_tweet,sentiment,basic_keywords
765,2024-02-22,10:15:48,"Hey, hey, hey, banco 👌✔️ Esto es perfecto",hey hey hey banc perfect,Positivo,"['hey', 'hey', 'hey', 'banc', 'perfect']"
766,2024-02-29,21:07:53,Gracias por la información. Me fue muy útil.,graci inform util,Neutral,"['graci', 'inform', 'util']"
767,2024-03-01,23:39:44,"Ya tengo 11 meses con la TDC garantizada con buen uso, cuando me van a graduar? Recuerdo que cuando la contraté decía 6 meses de buen uso :(",mes tdc garantiz buen uso van gradu recuerd contrat deci mes buen uso,Neutral,"['mes', 'tdc', 'garantiz', 'buen', 'uso', 'van', 'gradu', 'recuerd', 'contrat', 'deci', 'mes', 'buen', 'uso']"
768,2024-03-01,19:35:31,nunca falla 😎,nunc fall,Neutral,"['nunc', 'fall']"
769,2024-03-01,04:46:39,"Muchas gracias, ya salí del apuro gracias a y .",much graci sali apur graci,Neutral,"['much', 'graci', 'sali', 'apur', 'graci']"
770,2024-03-02,14:24:38,Gracias. Ya revisé,graci revis,Neutral,"['graci', 'revis']"
771,2024-03-06,20:09:14,Jaja gracias! 👏,jaj graci,Neutral,"['jaj', 'graci']"
772,2024-03-06,16:28:42,Te recomiendo,recom,Neutral,['recom']
773,2024-03-08,02:06:50,Sábado Perpetuo 🙏,sab perpetu,Neutral,"['sab', 'perpetu']"
774,2024-03-13,21:34:41,Gracias por la atención,graci atencion,Neutral,"['graci', 'atencion']"
775,2024-03-13,20:40:01,"Muchas gracias, ya quedó :)",much graci qued,Neutral,"['much', 'graci', 'qued']"
776,2024-03-15,01:51:01,Agree contigo A la versh 👇🏽,agre contig versh,Neutral,"['agre', 'contig', 'versh']"
777,2024-03-16,16:45:25,"Hice por mail una sugerencia en la app en cuanto a que den facilidades para modificar/actualizar un dato como lo es el número de cel. Me responden de que me comunique por teléfono, y a ver que me digan ahí. Qué facilidad ayuda viene a ser esa...!? Nomás no sacan de apuros. ✌🏽",hic mail sugerent app cuant den facil modificaractualiz dat numer cel respond comuniqu telefon ver dig ahi facil ayud vien ser nom sac apur,Neutral,"['hic', 'mail', 'sugerent', 'app', 'cuant', 'den', 'facil', 'modificaractualiz', 'dat', 'numer', 'cel', 'respond', 'comuniqu', 'telefon', 'ver', 'dig', 'ahi', 'facil', 'ayud', 'vien', 'ser', 'nom', 'sac', 'apur']"
778,2024-03-18,17:23:05,Gracias por la atención!,graci atencion,Neutral,"['graci', 'atencion']"
779,2024-03-18,17:13:48,"Hola, buenos días. Te atiende Luz, es un placer saludae. Para nosotros son muy impoantes tus comentarios, por lo que nos interesa saber más sobre tu experiencia. ¿Nos puedes brindar mayor detalle de la situación que presentas, por favor? 1",hol buen dias atiend luz plac saluda impoant comentari interes sab mas experient pued brind mayor detall situacion present favor,Positivo,"['hol', 'buen', 'dias', 'atiend', 'luz', 'plac', 'saluda', 'impoant', 'comentari', 'interes', 'sab', 'mas', 'experient', 'pued', 'brind', 'mayor', 'detall', 'situacion', 'present', 'favor']"
780,2024-03-19,18:48:19,Gracias ya hable vía telefónica y se resolvió mi inquietud,graci habl via telefon resolvi inquietud,Neutral,"['graci', 'habl', 'via', 'telefon', 'resolvi', 'inquietud']"
781,2024-03-22,21:40:28,Te amo Gran experiencia ir a la hey shop Lxs tqm,amo gran experient ir hey shop lxs tqm,Neutral,"['amo', 'gran', 'experient', 'ir', 'hey', 'shop', 'lxs', 'tqm']"
782,2024-03-23,21:38:20,"Me recomendaron charliehack50 en TELEGRAM. Él puede ayudae a solucionar este problema. Recuperé el mío con su ayuda, así que lo recomiendo como la mejor y más rápida opción.",recomend charliehack telegram pued ayuda solucion problem recuper mio ayud asi recom mejor mas rap opcion,Negativo,"['recomend', 'charliehack', 'telegram', 'pued', 'ayuda', 'solucion', 'problem', 'recuper', 'mio', 'ayud', 'asi', 'recom', 'mejor', 'mas', 'rap', 'opcion']"
783,2024-03-26,06:00:06,Buen dia! Hay alguna promocion a MSI para el pago de tenencia del ? Saludos,buen dia algun promocion msi pag tenenci salud,Neutral,"['buen', 'dia', 'algun', 'promocion', 'msi', 'pag', 'tenenci', 'salud']"
784,2024-03-27,20:47:08,"Yo sí recomiendo! Aunque siento que es difícil que te la aprueben si nunca has tenido una, o si no tienes historial con banamex (al menos he escuchado casos así), mi primera tdc fue de heybanco y recomiendo, en ese tiempo daban 1 o 2% de recompensas en compras con la tarjeta+",si recom aunqu sient dificil aprueb si nunc si historial banamex men escuch cas asi primer tdc heybanc recom tiemp dab recompens compr tarjet,Neutral,"['si', 'recom', 'aunqu', 'sient', 'dificil', 'aprueb', 'si', 'nunc', 'si', 'historial', 'banamex', 'men', 'escuch', 'cas', 'asi', 'primer', 'tdc', 'heybanc', 'recom', 'tiemp', 'dab', 'recompens', 'compr', 'tarjet']"
785,2024-03-27,02:21:57,"Gracias a por invitarnos a conocer más sobre la colección retro así como los detalles y obsequios ! Mi Tarjeta es la de Anime , acorde para comprar los boletos de cine para la nueva película de rascaldoesnotdream",graci invit conoc mas coleccion retr asi detall obsequi tarjet anim acord compr bolet cin nuev pelicul rascaldoesnotdream,Neutral,"['graci', 'invit', 'conoc', 'mas', 'coleccion', 'retr', 'asi', 'detall', 'obsequi', 'tarjet', 'anim', 'acord', 'compr', 'bolet', 'cin', 'nuev', 'pelicul', 'rascaldoesnotdream']"
786,2024-03-28,20:07:52,Hola. Estaremos encantados de asistie de la mejor manera. Te invitamos a que nos escribas un DM y con gusto te ayudaremos con toda la información que requieres. Estaremos pendientes de ti.,hol encant asisti mejor maner invit escrib dm gust ayud tod inform requier pendient,Neutral,"['hol', 'encant', 'asisti', 'mejor', 'maner', 'invit', 'escrib', 'dm', 'gust', 'ayud', 'tod', 'inform', 'requier', 'pendient']"
787,2024-03-28,18:00:54,gracias didi por la confianza y incrementar mi línea de crédito a 20k ni y mean ofreciendo tanto crédito gracias solo faltaría los MSI,graci didi confianz increment line credit k mean ofrec credit graci sol faltari msi,Positivo,"['graci', 'didi', 'confianz', 'increment', 'line', 'credit', 'k', 'mean', 'ofrec', 'credit', 'graci', 'sol', 'faltari', 'msi']"
788,2024-03-28,17:31:57,"Hola! Gracias, acabo de enviar correo.",hol graci acab envi corre,Neutral,"['hol', 'graci', 'acab', 'envi', 'corre']"
789,2024-03-30,19:47:37,"hola, Les mande dm :)",hol mand dm,Neutral,"['hol', 'mand', 'dm']"
790,2024-03-30,18:47:15,Ayer me gané un sombrerito en y real me quedaba con mi outfit jajajaja y fui feliz todo el festival. Me lo chulearon mucho 💜☺️🤭,ayer gan sombrerit real qued outfit jajajaj feliz festival chul,Positivo,"['ayer', 'gan', 'sombrerit', 'real', 'qued', 'outfit', 'jajajaj', 'feliz', 'festival', 'chul']"
791,2024-03-31,23:19:35,A diferencia de ustedes han demostrado una verdadera comprensión de las necesidades de sus clientes. ¡Gracias por hacer posible que mis proyectos se hagan realidad! 🙌🏼💙,diferent usted demostr verdader comprension neces client graci hac posibl proyect hag realid,Neutral,"['diferent', 'usted', 'demostr', 'verdader', 'comprension', 'neces', 'client', 'graci', 'hac', 'posibl', 'proyect', 'hag', 'realid']"
792,2024-03-31,02:47:12,TE AMO UN CHINGO 😍,amo ching,Neutral,"['amo', 'ching']"
793,2024-04-04,08:41:17,Akamba regresa gracias a Aprovecha la venta PRE Cael presentada por Hey Banco. Disfruta de esta etapa única…,akamb regres graci aprovech vent pre cael present hey banc disfrut etap unic,Neutral,"['akamb', 'regres', 'graci', 'aprovech', 'vent', 'pre', 'cael', 'present', 'hey', 'banc', 'disfrut', 'etap', 'unic']"
794,2024-04-04,01:05:10,Lo mío se resolvió fácil. Solo entra a la banca en línea desde una computadora y te dirá que estas bloqueado pero pones el token de tu cel y listo. Suee,mio resolvi facil sol entra banc line comput dir bloqu pon tok cel list sue,Neutral,"['mio', 'resolvi', 'facil', 'sol', 'entra', 'banc', 'line', 'comput', 'dir', 'bloqu', 'pon', 'tok', 'cel', 'list', 'sue']"
795,2024-04-05,02:55:10,Para mí eso es más que suficiente.,mas suficient,Neutral,"['mas', 'suficient']"
796,2024-04-07,23:22:19,"Me recomendaron charliehack50 en TELEGRAM. Él puede ayudae a solucionar este problema. Recuperé el mío con su ayuda, así que lo recomiendo como la mejor y más rápida opción.",recomend charliehack telegram pued ayuda solucion problem recuper mio ayud asi recom mejor mas rap opcion,Negativo,"['recomend', 'charliehack', 'telegram', 'pued', 'ayuda', 'solucion', 'problem', 'recuper', 'mio', 'ayud', 'asi', 'recom', 'mejor', 'mas', 'rap', 'opcion']"
797,2024-04-10,21:57:10,También necesito ayuda,tambi necesit ayud,Neutral,"['tambi', 'necesit', 'ayud']"
798,2024-04-10,16:53:34,Listo!,list,Neutral,['list']
799,2024-04-10,16:05:30,Gracias ya lo solucione,graci solucion,Neutral,"['graci', 'solucion']"
800,2024-04-12,17:19:20,"buenos días, llevo desde el otro fin de semana tratando de pagar mis tarjetas pero no puede transferir a hey banco desde mi cuenta principal. ME REGRESAN TODAS LAS TRANSFERECIAS AYUDA",buen dias llev fin seman trat pag tarjet pued transfer hey banc cuent principal regres tod transfereci ayud,Neutral,"['buen', 'dias', 'llev', 'fin', 'seman', 'trat', 'pag', 'tarjet', 'pued', 'transfer', 'hey', 'banc', 'cuent', 'principal', 'regres', 'tod', 'transfereci', 'ayud']"
801,2024-04-15,23:44:20,Y así es como le ganó la carrera de las fintech a Con una aplicación que siempre funciona y es amigable con el cliente.,asi gan carrer fintech aplic siempr funcion amig client,Neutral,"['asi', 'gan', 'carrer', 'fintech', 'aplic', 'siempr', 'funcion', 'amig', 'client']"
802,2024-04-16,17:41:40,Gracias,graci,Neutral,['graci']
803,2024-04-17,04:45:42,gracias 🤩,graci,Neutral,['graci']
804,2024-04-18,17:28:23,Gracias,graci,Neutral,['graci']
805,2024-04-18,15:59:11,los amo! Gracias ya pude entrar a mi App saludos 😆,amo graci pud entrar app salud,Neutral,"['amo', 'graci', 'pud', 'entrar', 'app', 'salud']"
806,2024-04-18,04:34:45,Sigue sin dejarme aumentar mi linea de la tarjeta de crédito garantizada,sig dej aument line tarjet credit garantiz,Positivo,"['sig', 'dej', 'aument', 'line', 'tarjet', 'credit', 'garantiz']"
807,2024-04-21,15:21:43,"Ahora confirmo, gracias estimado",ahor confirm graci estim,Neutral,"['ahor', 'confirm', 'graci', 'estim']"
808,2024-04-23,22:52:05,😔 de acuerdo!! Muchas gracias.,acuerd much graci,Neutral,"['acuerd', 'much', 'graci']"
809,2024-04-23,21:30:12,"Tío cuando me van a graduar, tengo la TDC garantizada ya hace más de un año que la saqué, y recuerdo que decían que con 6 meses de buen uso, ayuda :c",tio van gradu tdc garantiz hac mas ano saqu recuerd deci mes buen uso ayud c,Neutral,"['tio', 'van', 'gradu', 'tdc', 'garantiz', 'hac', 'mas', 'ano', 'saqu', 'recuerd', 'deci', 'mes', 'buen', 'uso', 'ayud', 'c']"
810,2024-04-25,00:51:24,"una duda, con quién tengo que ver si tengo problemas para aumentar mi línea de crédito de mi tarjeta hey garantizada, la app no me deja marca un error. Me pasa igual en mis 2 teléfonos que tengo.",dud ver si problem aument line credit tarjet hey garantiz app dej marc error pas igual telefon,Negativo,"['dud', 'ver', 'si', 'problem', 'aument', 'line', 'credit', 'tarjet', 'hey', 'garantiz', 'app', 'dej', 'marc', 'error', 'pas', 'igual', 'telefon']"
811,2024-04-26,13:30:56,"Wey, lo mejor de es que puedo pagar con Apple Pay 🤩🥳",wey mejor pued pag apple pay,Negativo,"['wey', 'mejor', 'pued', 'pag', 'apple', 'pay']"
